MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.000|+0.000|+0.002|+0.003|+0.000|-0.003|+0.000|+0.000|+0.003|+0.001|-0.001|+0.000|+1.371|+1.383|+0.000|+0.001|-0.001|+1.372|+1.383|
002:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.006|+0.000|+0.000|-0.006|-0.001|+0.001|+0.000|+1.367|+1.384|+0.000|+0.003|+0.001|+1.370|+1.384|
003:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|-0.002|+0.000|+0.000|+0.002|+0.000|-0.000|+0.000|+1.374|+1.384|+0.000|-0.002|-0.000|+1.372|+1.384|
004:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|-0.002|-0.001|+0.000|+0.002|-0.000|+0.000|-0.001|+1.372|+1.384|+0.000|-0.001|+0.000|+1.371|+1.384|
005:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|-0.001|+0.001|+0.000|+0.003|+0.000|+0.002|+0.001|+1.371|+1.383|+0.000|+0.001|-0.000|+1.372|+1.383|
006:+0.000|+0.000|+0.000|+0.001|+0.002|+0.000|+0.001|-0.000|+0.000|-0.002|+0.000|-0.001|-0.000|+1.370|+1.384|+0.000|+0.004|-0.000|+1.374|+1.384|
007:+0.000|+0.000|+0.000|+0.002|+0.001|-0.000|+0.001|-0.000|+0.000|-0.002|-0.000|-0.000|-0.000|+1.371|+1.384|+0.000|+0.001|+0.000|+1.373|+1.384|
008:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.001|-0.000|+0.000|-0.006|-0.001|-0.004|-0.000|+1.373|+1.384|+0.000|-0.000|-0.000|+1.372|+1.384|
009:+0.001|+0.000|+0.000|+0.001|+0.002|+0.000|-0.000|+0.001|+0.000|+0.006|+0.001|+0.004|+0.001|+1.374|+1.384|+0.000|-0.007|-0.001|+1.368|+1.384|
010:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|-0.006|-0.001|+0.000|+0.005|-0.000|-0.001|-0.001|+1.374|+1.385|+0.000|-0.001|+0.000|+1.372|+1.385|
011:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.005|+0.000|+0.000|-0.005|-0.000|+0.001|+0.000|+1.368|+1.384|+0.000|+0.004|+0.000|+1.372|+1.384|
012:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|-0.002|-0.001|+0.000|+0.001|-0.001|+0.000|-0.001|+1.373|+1.384|+0.000|-0.001|+0.000|+1.373|+1.384|
