MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.000|+0.000|+0.001|+0.001|+0.000|+0.008|-0.002|+0.000|-0.008|+0.000|-0.000|-0.002|+1.195|+1.385|+0.000|+0.010|-0.000|+1.206|+1.385|
002:+0.001|+0.000|+0.000|+0.003|+0.003|+0.000|-0.004|+0.001|+0.000|+0.002|+0.000|-0.002|+0.001|+1.204|+1.383|+0.000|+0.002|-0.000|+1.206|+1.383|
003:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|-0.004|+0.000|+0.000|+0.017|+0.000|+0.012|+0.000|+1.200|+1.384|+0.000|+0.003|+0.000|+1.203|+1.384|
004:+0.000|+0.000|+0.000|+0.002|+0.001|+0.000|+0.007|-0.001|+0.000|-0.027|-0.000|-0.019|-0.001|+1.196|+1.385|+0.000|+0.020|+0.000|+1.216|+1.385|
005:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.002|-0.000|+0.000|-0.002|-0.000|-0.003|-0.000|+1.203|+1.383|+0.000|-0.007|-0.000|+1.197|+1.383|
006:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|-0.002|-0.000|+0.000|+0.007|+0.000|+0.005|-0.000|+1.202|+1.383|+0.000|-0.009|-0.000|+1.193|+1.383|
007:+0.000|+0.000|+0.000|+0.003|+0.002|+0.000|+0.005|+0.001|+0.000|-0.004|+0.000|+0.001|+0.001|+1.200|+1.383|+0.000|-0.002|+0.000|+1.198|+1.383|
008:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|+0.004|+0.000|+0.000|-0.003|-0.000|+0.001|+0.000|+1.205|+1.384|+0.000|-0.006|+0.000|+1.200|+1.384|
009:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|-0.014|+0.000|+0.000|+0.014|-0.000|+0.001|+0.000|+1.209|+1.384|+0.000|-0.009|-0.000|+1.201|+1.384|
010:+0.000|+0.000|+0.000|+0.001|+0.002|+0.000|-0.004|+0.000|+0.000|+0.011|+0.000|+0.007|+0.000|+1.195|+1.384|+0.000|+0.005|-0.000|+1.201|+1.384|
011:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|+0.013|-0.002|+0.000|-0.025|+0.000|-0.013|-0.002|+1.192|+1.385|+0.000|+0.017|+0.000|+1.208|+1.385|
012:+0.000|+0.000|+0.000|+0.003|+0.003|+0.000|+0.011|+0.001|+0.000|-0.008|-0.001|+0.004|+0.001|+1.204|+1.383|+0.000|-0.009|+0.001|+1.195|+1.383|
013:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.018|-0.000|+0.000|+0.022|-0.001|+0.004|-0.000|+1.216|+1.384|+0.000|-0.016|+0.000|+1.199|+1.384|
